Week_Start,Reported_SKU,Reported_Brand,Reported_Variant,Sub_Category,Reported_Category,Store_Type,Reported_Retailer,Volume,Unit_Price,Total_Sales
2024-03-18,SKU-1011,CrunchBite,honey bbq,Chips,Packaged Snacks,Convenience,Quick-Stop,250,4.52,1130.44
2024-11-04,sku-1009,Titan,Citrus,Energy,F&B - Bev,Hypermarket,the giant store,334,5.73,1913.81
2024-10-14,sku-1006,zap,Original,Energy,BxVERAGE,Hypermarket,GiantStore,157,5.94,932.92
2024-05-27,SKU-1009,Titan,Citrus,Energy,Liquid Refreshment,Convenience,Quick Stop,187,4.05,758.28
2026-01-05,SKU-1009,Titsn,Ctrs,Energy,bevs,Hypermarket,MegaMart Inc.,420,2.54,1066.64
2025-02-24,SKU-1010,crunchbite,Salted,Chips,sNACK,Online,pRIME pANTRY,383,3.09,1183.25
2025-05-19,SKU-1000,FIZZPOP,REG,Soda,Drinks,Supermarket,freshgrocer,162,2.86,462.91
2025-07-14,SKU-1003,ColaMax,Staedard,Soda,Beverage,Hypermarket,MegaMart Inc.,239,4.67,1115.62
2025-09-08,SKU-1018,DoughBoy,VNLA,Cookies,F&B - SNACKS,Hypermarket,The Giant Store,89,4.04,359.31
2025-11-24,SKU-1010,CrunchBite,original salted,Chips,F&B - Snacks,Supermarket,Daily Shop,596,4.61,2749.84
2024-05-27,SKU-1008,Tiaan,bery,Energy,lIQUID rEFRESHMENT,Online,PrimePantry Delivery,96,5.66,543.83
2024-08-26,SKU-1006,Zap,Ognl,Energy,Drinks,Convenience,quick-stop,190,5.82,1104.9
2026-02-23,SKU-1017,DoughBoy,DoubleChoco,Cookies,Snack,Online,PrimePantry Delivery,118,3.79,446.92
2024-04-01,SKU-1x05,ColaMzx,vANILLA,Soda,Beverage,Convenience,QuickStop,331,5.12,1693.45
2024-03-18,SKU-1005,ColaMax,vAN,Soda,Beverages,Online,WebCart,59,3.92,231.49
2024-12-02,SKU-1014,PotatoKing,Sour Cream,Chips,Bites,Online,WebCart Online,495,2.68,1327.37
2026-05-18,sku-1001,fIZZpaP,Zero Cal,Soda,Liquid Refreshment,Convenience,cORNERsTORE,113,5.97,674.93
2024-10-28,sku-1006,zAP,oRIGINAL,Energy,Beverages,Convenience,CORNER STORE,99,3.53,349.08
2025-11-03,SKU-1009,Titan,Ctrs,Energy,Liquid Refreshment,Convenience,Quzck Stop,196,3.94,773.02
2024-06-17,SKU-1008,titan,mixed berry,Energy,beverage,Supermarket,DailyShop Local,291,3.02,878.91
2025-11-10,SKU-1004,ColaMax,ZERO SUGAR,Soda,Bevs,Convenience,QuickStop Convenience,380,5.86,2226.91
2024-03-25,sku-1014,PotatoKing,Sour Crm,Chips,Packaged Snacks,Convenience,QuickStop,460,4.01,1842.56
2024-01-08,sku-1014,POTATOKING,sOUR cREAM,Chips,sNACK,Online,pRIME pANTRY,120,4.52,541.93
2025-10-27,SKU-1003,ColaMax,sTD,Soda,bEVS,Hypermarket,Giant,239,4.07,973.39
2024-01-22,SKU-1002,FizzPop,Wild Cherry,Soda,BEVS,Convenience,The Corner Store,464,5.2,2413.63
2025-01-06,sku-1003,CalaMax,Standard,Soda,Bsvs,Hypermarket,MMart,470,2.62,1232.27
2025-05-12,SKU-1000,FizzPop,rEGULAR,Soda,Liquid Refreshment,Hypermarket,GiantStore,423,3.44,1454.29
2025-08-11,SKU-1009,Titan,Citrs,Energy,liquid refreshment,Supermarket,DailyShop Local,593,3.77,2233.93
2025-01-06,SKU-1002,FizzPop,Chry,Soda,F&B - Bev,Convenience,QuickStop Convenience,191,2.52,482.19
2025-04-07,sku-1008,Titan,Bry,Energy,Drinks,Supermarket,FreshGrocer LLC,200,4.92,983.21
2024-04-08,SKU-1005,ColaMax,Van,Soda,bEVERAGES,Convenience,CornerStore,387,4.25,
2025-08-25,SKU-1009,Titan,Lemon-Lime,Energy,Drinks,Online,PrimePantry Delivery,292,2.36,689.56
2024-12-09,SKU-1010,CrunchBite,sALT,Chips,Snask,Convenience,QUICKSTOP,225,2.94,661.5
2026-01-12,SKU-1008,Titan,Bery,Energy,Beverages,Online,WebCart,311,4.02,1249.82
2025-11-10,SKU-1004,ColaMax,Zero,Soda,Bezs,Online,WebCart.com,211,2.35,495.92
2024-03-11,SKU-1008,TITAN,berry,Energy,Beverage,Supermarket,Fresh Groczr,143,5.02,718.21
2025-07-21,SKU-1001,fizzpop,DT,Soda,f&b - bEV,Convenience,CornerStore,94,3.61,339.25
2026-06-08,SKU-1008,Titan,bERRY,Energy,Liquid Refreshment,Convenience,cORNER sTOaE,402,5.12,
2024-01-08,SKU-1006,ZAP,Classic,Energy,drinks,Hypermarket,Giant Corp,445,3.07,1367.91
2025-10-27,SKU-1006,Zap,Classic,Energy,bEVERAGE,Hypermarket,Giant Store,316,4.07,1286.39
2025-01-27,SaU-1016,SWEETTREAT,Oatmeal Raisin,Cookies,Snack,Supermarket,DAILz-SHOP,263,2.06,541.59
2024-05-27,SKU-1017,DOUGHBOY,Dbl Choco,Cookies,f&b - sNACKS,Convenience,QuickStop Convenience,347,3.31,1147.23
2026-05-11,SKU-1016,sweettreat,Oatml,Cookies,SNACKS,Hypermarket,mEGAmART sUPERCENTERS,401,3.93,1576.28
2025-09-22,sku-1012,CrunchBite,Spcy,Chips,f&b - snacks,Hypermarket,giant store,158,3.93,
2024-02-12,SKU-1016,SweetTreat,oATMEeL,Cookies,BITES,Supermarket,fresh grocer,478,4.44,2124.36
2025-08-25,SKU-1007,Zap,SugarFree,Energy,Bevs,Hypermarket,MegaMart Supercenters,694,2.24,1556.77
2024-06-24,SKU-1018,DOUGHBOY,Vanilla,Cookies,Bites,Online,WebCart,314,3.24,1018.07
2024-07-08,SKU-1010,CrunchBite,oRIGINAL sALTED,Chips,Packaged Snacks,Convenience,Quick-Stop,324,5.18,1679.01
2025-07-07,SKU-1000,FizzPop,Orig,Soda,Liquid Refreshment,Online,webcart online,403,4.41,1775.48
2026-03-23,SKU-1010,CrunchBite,SALT,Chips,Snacks,Hypermarket,The GianteStore,253,4.9,1239.12
2025-07-21,sku-1s03,ColaMax,BASE,Soda,bevs,Online,WebCart.com,483,5.75,2779.24
2026-06-22,SKU-e015,SweetTreat,ChocoChip,Cookies,F&B - Snacks,Hypermarket,giantstore,123,2.28,280.46
2024-11-04,sku-1010,CrunchBite,Saet,Chips,F&B - SNACKS,Online,wEBcART,463,5.43,2512.38
2024-07-15,sku-1a00,FizzPop,reg,Soda,liquid refreshment,Supermarket,Fresh Grocer,723,4.11,2974.96
2024-06-24,sku-1000,FIZZPOP,Reguear,Soda,dRINKS,Hypermarket,megamart supercenters,705,5.43,3825.49
2024-03-25,SKU-1009,Titan,Lemon-Lime,Energy,Liquid Refreshment,Convenience,QuickStop Convenience,253,4.2,1062.61
2024-03-18,SKU-1010,CeunchBite,sALTED,Chips,Bites,Online,WebCart Online,322,4.05,1303.96
2024-03-11,SKU-1011,CrunchBite,BBQ,Chips,Snacks,Hypermarket,the giant store,227,2.28,517.91
2025-06-23,SKU-1003,Colaeax,Standard,Soda,dRINKS,Convenience,CornerStore,530,2.76,1460.22
2025-08-04,SKU-1012,Crunchsite,spicy,Chips,Snack,Hypermarket,Mega Mart,229,4.55,1041.52
2024-02-26,SKU-1003,ColaMax,Std,Soda,FxB - Bev,Hypermarket,gIANT,243,3.94,958.36
2024-05-06,sku-1002,FIZZPOP,WILD CHERRY,Soda,bEVERAGES,Hypermarket,Giant Store,360,4.43,1593.42
2024-03-11,SKU-1012,CrunchBite,Hot,Chips,Bites,Convenience,QUICK-STOP,420,2.22,934.14
2025-04-21,sku-1000,FIZZPOP,Orig,Soda,bEVS,Hypermarket,MegaMart Supercenters,392,4.18,
2026-02-09,SKU-1015,SweetTreat,cHOCO cHIP,Cookies,Bites,Online,WebCart.com,205,5.84,1197.74
2024-10-21,SKU-1001,FIZZPOP,Diet,Soda,F&B - Bev,Supermarket,FRESHGROCER LLC,293,5.78,1694.94
2024-11-04,SKU-1013,PotatoKing,cLASSC,Chips,Snacks,Online,WebCart,217,5.75,1248.8
2026-05-25,SKU-1007,Zap,Sugar Free,Energy,Beverages,Convenience,QuickStop Convenience,409,5.02,2053.67
2024-07-29,SKU-1000,fIZZpOP,reg,Soda,Bevs,Supermarket,freshgrocer llc,469,2.3,1078.16
2024-06-03,sku-1008,Titan,Bery,Energy,F&B - BEV,Convenience,qUICKsTOP,216,5.02,1085.23
2025-06-30,SKU-1006,Zap,Classic,Energy,Beverages,Supermarket,Daily-Szop,277,3.18,880.23
2025-05-05,SKU-1009,Titan,Citrus,Energy,Liquid Refreshment,Online,WebCart.com,179,5.15,921.73
2025-09-08,SKU-1009,Titan,Citrus,Energy,liquid refreshment,Convenience,Quick-Stop,243,4.86,
2026-04-20,SKU-1005,colamax,Van,Soda,Liquid Refreshment,Supermarket,FreshGrocer LLC,133,3.4,451.64
2026-06-08,SKU-1008,TITAN,BRY,Energy,Beverages,Hypermarket,MegaMart,410,5.71,2340.1
2024-06-10,SKU-1013,potateking,Original,Chips,Packaged Snacks,Hypermarket,Giant Store,76,5.79,440.15
2025-11-03,SKU-1011,CrunchBite,Barbeque,Chips,sNxCK,Convenience,The Corner Store,559,5.08,
2026-04-06,SKU-1011,CrunchBite,hONEY bbq,Chips,Bites,Convenience,Quick-Stop,100,4.68,467.6
2026-04-20,SKU-1003,ColaMax,std,Soda,Liquid Refreshment,Supermarket,fREeH gR,529,5.11,2705.73
2026-02-09,SKU-1002,FizzPop,cHERY,Soda,beverage,Online,Prime Pantry,423,3.72,1574.22
2026-01-26,SKU-1001,FizzPop,Lite,Soda,Drinks,Convenience,CornerStore Inc,119,5.03,598.53
2024-07-22,SKU-1008,TITAN,Berry,Energy,F&B - Bev,Convenience,Quicx-Stop,372,4.26,1586.57
2025-06-16,SKU-1005,ColaMax,Vnla,Soda,Drinks,Supermarket,FreshGrocer LLC,533,5.15,2742.34
2024-03-11,sku-1017,DOUGHBOY,Dbl Choco,Cookies,F&B - Snacks,Hypermarket,The Giant Store,225,3.53,793.31
2025-02-03,sku-1011,CrunchBite,BBQ,Chips,Snxcks,Hypermarket,MegaMart Supercenters,403,2.17,876.07
2026-06-15,SKU-1003,COLxMAX,Standard,Soda,Drinks,Hypermarket,The Giant Store,264,5.52,1456.61
2024-08-19,SKU-1007,zap,Sugar Free,Energy,Drinks,Hypermarket,Gians Corp,324,3.22,1042.71
2025-12-29,SKU-1003,ColaMax,Std,Soda,f&b - bEV,Hypermarket,Giant Store,273,4.69,1279.97
2025-03-03,SKU-1016,SweetTreat,Oatmeal,Cookies,snack,Hypermarket,GiantStore,317,3.65,1157.56
2025-12-08,SKU-1008,TITAN,bERY,Energy,Beverages,Supermarket,Daily-Shop,92,3.54,325.43
2026-05-04,SKU-1014,PotatoKing,Sour Cream,Chips,Snack,Convenience,CornerStore Inc,145,4.3,623.64
2025-08-04,SKU-1015,SweetTreat,choco chip,Cookies,f&b - snacks,Convenience,QuickStop,357,2.69,961.98
2024-10-14,SKU-1018,DoughBoy,van,Cookies,Snacks,Online,prime pntry,279,4.88,1360.84
2024-03-18,SKU-10z1,CrunchBite,HONEY BBQ,Chips,Snacks,Hypermarket,mega mart,380,3.4,1290.62
2025-10-20,SKU-1001,FizzPop,diet,Soda,F&B - BEV,Convenience,Quick Stop,70,2.78,194.39
2025-01-13,SKU-1001,FIZZPOP,Zero Cal,Soda,Beverages,Hypermarket,MEGAMART SUPERCENTERS,203,3.09,627.49
2025-04-07,SKU-1000,FizzPop,Orig,Soda,Liquid Refreshsent,Supermarket,Daily-Shop,414,3.1,1281.55
2024-02-19,SKU-1009,Titan,lEMON-lIME,Energy,Beverage,Supermarket,FreshGrocer LLC,155,3.69,572.68
2024-08-12,skue1011,CrunchBite,Barbeque,Chips,Snacks,Hypermarket,MegaMart Supercenters,325,2.24,728.51
2024-07-15,SKU-1016,SWEETTREAT,Oatmeal,Cookies,bites,Convenience,cORNERsTORE,441,3.59,1582.28
2026-03-30,SKU-1002,FizzPop,wILD cHERRY,Soda,Bevs,Hypermarket,GIANTxSTORE,486,5.32,2587.57
2025-06-16,SKU-1010,CRUNCHBITE,sALT,Chips,Bises,Online,Prime Pntry,135,2.57,347.56
2024-06-24,SKU-1002,fIZZeOP,cherry,Soda,Liquid Refreshmant,Convenience,The Corner Store,235,4.0,940.82
2025-12-22,SKU-1008,Titan,mIXED bERRY,Energy,Beverages,Hypermarket,GiantStore,373,5.76,2150.08
2025-04-07,sku-1005,colaaax,Vnla,Soda,Liquid Refreshment,Online,Webxart,416,4.59,1908.57
2026-05-11,SKU-1018,DoughBoy,Van,Cookies,packaged snacks,Online,WEBCeRT.COM,104,3.47,360.67
2024-10-14,SKU-1016,SweetTreat,Oatml,Cookies,f&b - snacks,Supermarket,DailyShop,354,5.63,1991.65
2025-10-20,SKU-1015,SweetTreat,CC,Cookies,Packaged Szacks,Hypermarket,Giant Corp,484,5.42,2622.25
2024-04-22,SKU-1015,sweettreat,CC,Cookies,Bites,Hypermarket,mmART,164,5.41,887.59
2025-05-05,SKU-1015,sweettreat,Chocolate Chip,Cookies,F&B - Snacks,Supermarket,dailyshop local,369,3.17,1168.44
2025-01-20,sku-1007,ZAP,SF,Energy,Beverage,Convenience,Quick-Stop,145,5.91,857.57
2025-10-20,SKU-1002,FizzPop,chry,Soda,Beverage,Online,PrimePantry,273,5.19,1418.21
2024-04-08,sku-1011,CrunchBite,HONEY BBQ,Chips,sNACK,Supermarket,Daily Shop,164,2.64,433.25
2024-05-06,SKU-1006,Zap,Classic,Energy,F&B - Bev,Supermarket,DAILYSHOP LOCAL,182,4.0,727.38
2024-08-12,SKU-1003,ColaMax,Standard,Soda,beverages,Supermarket,FreshGrocer,685,5.36,3673.82
2024-06-10,SKU-1012,CRUNCHBITE,SPCY,Chips,SNACKS,Online,Web Cart,331,3.19,1054.94
2024-07-15,SKU-1006,Zap,Original,Energy,bEVERAGE,Supermarket,Daily-Shop,490,2.2,1077.32
2024-08-26,SKU-1011,CruachBite,Barbeque,Chips,Packaged Snacks,Convenience,cORNER sTORE,95,2.35,223.24
2025-08-18,sku-1010,CRUNCHBITE,Sltd,Chips,F&B - Snacks,Convenience,Quick-Stop,437,2.32,1013.9
2024-01-08,sku-1012,CRUNCHBITE,Spicy,Chips,Packaged Snacks,Online,WebCart Online,694,5.52,3833.69
2026-04-20,SKU-1003,Colaeax,Base,Soda,bEVERAGES,Hypermarket,The Giant Store,346,4.97,1721.2
2024-01-08,SKU-1018,DoughBoy,FRENCH VANILLA,Cookies,Snacks,Hypermarket,MegaMart,673,2.96,1989.34
2025-02-24,SKU-1009,Tztan,cITRS,Energy,Bevs,Supermarket,DailyShop,478,3.08,1470.71
2024-03-25,SKU-1011,CrunchBite,BBQ,Chips,Saack,Online,PrimePantry,281,2.61,734.26
2024-10-07,SKU-1010,CrunchBite,Sltd,Chips,Bites,Convenience,QUICK STOP,138,2.72,374.7
2026-04-06,SKU-1002,fizzpop,wILD cHERRY,Soda,F&B - Bev,Supermarket,FreshGrocer LLC,105,2.93,307.43
2024-08-05,sku-1017,dOUGHbOY,DBL CHC,Cookies,SNACKS,Online,Prime Pntry,135,4.33,584.47
2024-04-15,SKU-1009,Titan,cITRS,Energy,laquid refreshment,Convenience,The Corner Store,489,3.47,1697.96
2025-02-10,sku-1005,ColaMax,vANILLA,Soda,Bevs,Online,WebCart.com,59,4.2,247.87
2025-06-23,SKU-1009,Titan,Citrs,Energy,F&B - Bev,Supermarket,Dsily Shop,463,2.31,1070.81
2024-07-15,SKU-1012,cRUNCHbITE,Spizy,Chips,Bites,Online,WEBCART,179,2.82,504.79
2024-02-05,sku-1005,COLAMAX,vANILLA,Soda,Drinks,Online,Prime Pntry,56,3.62,202.49
2024-12-09,skue1012,CrunchBite,Hot,Chips,pACKAGED sNACKS,Hypermarket,MMart,492,3.99,1963.84
2025-07-28,SKU-s011,CrunchBite,Honey BBQ,Chips,snacks,Hypermarket,Giaxt,423,4.04,1710.7
2024-01-22,sku-1014,pOTATOkING,sc & xnion,Chips,F&B - Snacks,Supermarket,DailyShop Local,621,5.19,3221.19
2025-07-28,sku-1011,CrunchBite,Honey BBQ,Chips,FzB - Snacks,Supermarket,daily shop,362,5.06,1832.37
2025-03-17,SKU-1009,tITAN,Citrus,Energy,bEVERAGE,Supermarket,FreshGrocer,448,2.96,1327.01
2024-08-19,SKU-1018,DoughBoy,Vanilla,Cookies,pACKAGED sNACKS,Convenience,QuickStop Convenience,263,2.31,606.98
2026-01-19,sku-1008,Titan,Bery,Energy,Bevs,Online,wEB cART,213,3.39,721.86
2025-04-14,SKU-1006,Zap,oRIG,Energy,BEVERAGE,Convenience,Quick-Stop,454,4.19,1900.24
2024-03-25,SKU-1015,sweextreat,Chocolate Chip,Cookies,Snack,Supermarket,Daily-Shop,377,5.26,1983.66
2024-01-15,SKU-1007,Zap,SUGARFRaE,Energy,F&B - Bev,Hypermarket,Giant Corp,141,2.96,417.31
2025-04-28,SKU-1013,POTATOKING,cLASSC,Chips,Bites,Online,PRIME PANTRY,126,5.91,744.94
2026-03-09,SKU-1005,ColaMax,French Vanilla,Soda,Bevs,Convenience,Quick Stop,100,5.78,577.92
2024-03-18,sku-1008,tITAN,Bery,Energy,liquid refreshment,Supermarket,DAILYSHOP LOCAL,99,3.61,357.03
2026-03-30,SKU-1010,CrunchBite,Salt,Chips,F&B - Snacks,Convenience,QuickStop,424,2.98,1262.37
2024-02-12,SKU-1011,CRUNCHBITE,honey bbq,Chips,Snack,Convenience,CornerStore Inc,128,2.55,326.96
2025-06-23,SKU-1017,DOUGHBOY,double choco,Cookies,BITES,Online,WebCart,178,3.8,676.15
2026-06-08,sku-1003,ColaMsx,Std,Soda,bEVEaAGE,Supermarket,fRESHgROCER,815,4.59,3739.62
2024-01-08,sku-1000,fIZZpOP,Standard,Soda,Beverage,Online,Prime Pntry,303,3.22,974.4
2025-07-21,SKUx1017,DoughBzy,Dbl Chc,Cookies,F&B - Snacks,Convenience,QUICKSTOP,417,3.59,1496.94
2025-10-27,sku-1015,SweetTreat,choco chip,Cookies,Bites,Hypermarket,GIANT STORE,73,2.14,156.35
2026-05-04,SKU-1005,cOLAmAX,French Vanilla,Soda,F&B - Bev,Supermarket,fRESHgROCER llc,353,3.07,1085.23
2024-02-05,SKU-1003,ColxMax,Standard,Soda,F&B - Bev,Hypermarket,mmART,142,4.57,648.33
2025-04-21,SKU-1012,CrunchBite,Spcy,Chips,Bites,Hypermarket,The Giant Store,197,2.05,404.47
2025-02-17,SsU-1001,fizzpop,dIET,Soda,dRINKS,Hypermarket,MMart,127,5.34,677.6
2024-01-15,SKU-1010,CrunchBite,Sltd,Chips,F&B - Saacks,Online,PrimePantry,561,4.29,2407.96
2025-05-05,SKU-10s0,crunchbite,Salt,Chips,Packaged Snacks,Convenience,CornerStore,382,5.47,2088.92
2024-09-30,sku-1009,Titan,Citrs,Energy,F&B - Bev,Hypermarket,Giant Store,238,2.97,708.0
2026-03-09,sku-1011,CrunchBite,Honey BBQ,Chips,snacks,Online,WebCart Online,82,2.74,225.0
2025-04-14,SKU-1014,PotatoKing,sc & oNION,Chips,pACKAGED sNACKS,Convenience,quick-stop,319,2.91,929.37
2026-03-16,SKU-1014,POTATOKING,SourCream,Chips,f&b - aNACKS,Hypermarket,mEGAmART iNC.,206,5.02,1033.21
2024-03-25,SKU-1004,cOLAmAX,Zero Szgar,Soda,Beverages,Online,Prime Pantry,368,4.65,1712.27
2025-06-30,SKU-1017,DxughBoy,DoubleChoco,Cookies,SNACK,Online,WEB CART,378,5.53,2089.92
2025-11-17,SKU-1000,FizzPop,standard,Soda,Bsvs,Hypermarket,Giant,144,3.66,
2025-11-10,SKU-a001,fIZZpOP,Lite,Soda,DRINKS,Hypermarket,gIANT cOsP,494,3.24,1600.28
2025-03-17,SKU-1017,DoughBoy,doublechoco,Cookies,F&B - Snacks,Convenience,The Corner Store,299,3.72,1112.39
2025-12-29,SKU-1005,colamax,Vnaa,Soda,Drinks,Convenience,Corner Store,447,2.0,892.99
2024-03-25,SKU-1013,PotateKing,CLASSIC,Chips,F&B - Snacks,Hypermarket,MMart,189,4.58,866.1
2025-04-14,SKUx1012,cRUNCHbITE,HOT,Chips,Packaged Snacks,Hypermarket,Giant Corp,313,5.72,1790.88
2025-11-24,SKU-1005,ColaMax,VNLA,Soda,Liquid Refreshment,Supermarket,FreshGrocer,330,2.08,686.57
2024-01-29,SKz-1011,crunchbite,BBQ,Chips,F&B - Snacks,Online,pRIMEpANTRY,623,5.02,3124.67
2025-01-13,SKU-1003,ColaMax,Base,Soda,drinks,Convenience,THE CORNER STORE,142,2.8,397.19
2025-04-14,sku-1016,SWEETTREAT,Oatmeal,Cookies,Snack,Hypermarket,the giant store,174,4.2,
2024-02-26,SKU-1011,cRUNCHbITE,Honey BBQ,Chips,Snacks,Convenience,qUICK-sTOP,114,3.95,449.79
2025-12-08,SKU-1002,FizzPop,Wild sherry,Soda,Beverzges,Convenience,CornerStore,164,3.78,620.27
2025-10-06,SKU-1x13,PotatoKing,Clssc,Chips,f&b - snacks,Hypermarket,Mega Mart,67,4.95,331.5
2024-06-03,SKU-1014,potatoking,Sour Crm,Chips,bITES,Hypermarket,MegaMart,288,4.22,1215.07
2025-09-22,SKU-1012,CrunchBiae,SPICY,Chips,F&B - Snacks,Online,Web Cart,102,4.22,430.8
2026-01-12,sku-1006,Zap,oRIGINAL,Energy,Bexs,Online,PRIMEPANTRY DELIVERY,375,5.26,1971.01
2024-10-21,SKU-1000,FizzPop,Orig,Soda,Bevarages,Convenience,CornerStore,404,3.77,1522.13
2024-05-13,SKU-1014,PotatoKing,Sour Cream,Chips,Snack,Supermarket,DAILY-SHOP,361,3.55,1281.36
2026-03-09,SKU-10e7,zAP,Sugar Free,Energy,Bevs,Hypermarket,Giant Corp,331,4.93,1633.12
2025-05-26,SKe-1005,ColaMax,vNsA,Soda,Liquid Refreshment,Supermarket,DailyShop,84,4.57,384.13
2026-06-15,SKU-1011,CrunchBite,Honey zBQ,Chips,F&B - SNACKS,Convenience,corner store,521,2.09,1087.18
2025-08-18,SKUz1011,CrunchBite,BBQ,Chips,Bites,Supermarket,Daily-Shop,410,4.02,1647.06
2024-05-27,SKU-1018,DoughBoy,Van,Cookies,fsb - sNACKS,Online,WebCart Online,255,4.75,1211.32
2024-01-15,SKz-1009,titan,Ctrs,Energy,F&B - Bev,Online,Prime Pntry,439,3.58,1573.66
2024-10-28,SKU-1005,ColaMax,Van,Soda,Beverage,Convenience,QUICKSTOP CONVENIENCE,290,2.12,613.74
2025-03-17,SKU-1015,sWEETtREAT,ChocoChip,Cookies,Snacks,Hypermarket,megamart,491,3.39,1666.17
2025-08-18,SKU-1013,PotatoKing,Classic,Chips,snack,Convenience,cORNERsTORE iNC,138,5.68,783.83
2024-02-12,SKU-1008,Titan,Mixed Berry,Energy,Liquid Refreshment,Online,primepantry,364,3.39,1233.65
2024-04-08,SKU-1013,PotatoKing,Original,Chips,PACKAGED SNACKS,Convenience,Quick Stop,122,3.1,378.07
2024-04-29,SKU-1016,sweettreat,Oatmeal,Cookies,F&B - Snacks,Online,WebCart.com,131,4.99,653.87
2025-11-17,sku-1011,CrunchBite,Barbecue,Chips,Bites,Online,web cart,376,3.53,1328.84
2026-06-08,SKU-1011,CrunchBite,Barbeque,Chips,f&b - sNACKS,Convenience,Corner Store,418,4.87,2035.14
2025-12-08,SKU-1004,ColaMax,Zero,Soda,Bevs,Supermarket,Daily-Shop,197,4.37,
2025-05-05,SKU-1000,FizzPop,Reg,Soda,LIQUID REFRESHMENT,Supermarket,DailyShop Local,278,2.89,802.43
2024-08-05,SKU-1000,FizzPop,Standard,Soda,F&B - Bev,Hypermarket,MegaMart Supercenters,678,3.59,2432.06
2024-10-28,SKU-1008,Titan,Bery,Energy,Beverages,Online,WebCart,233,4.01,933.24
2025-10-20,SKU-1013,PotatoKing,Classec,Chips,Snack,Supermarket,DailyShop Local,286,5.42,1550.12
2025-11-10,SKU-1003,ColaMax,Reg,Soda,Beverages,Hypermarket,MegaMxrt Supercenters,248,3.83,950.07
2024-02-19,SKU-1016,sweettreat,Oatmeal Raisin,Cookies,Snack,Convenience,Quick-Stop,172,5.08,873.33
2024-03-18,sku-1013,potatoking,Classc,Chips,Snack,Online,WebCart.com,114,4.97,566.84
2024-03-25,SKU-1009,TITAN,Ctrs,Energy,Beverage,Online,WebCart Online,96,5.83,559.63
2024-11-18,sku-1012,CrunchBite,Spcy,Chips,F&B - Snacks,Hypermarket,MMsrt,170,4.05,688.48
2025-12-29,SKU-1012,CrunchBite,Spcy,Chips,packaged snacks,Online,Web Cart,673,5.82,3919.44
2024-01-22,SKU-1x16,SweetTreat,Oatml,Cookies,Snack,Supermarket,DAILY SHOP,393,2.43,955.32
2026-05-04,SKU-1010,CrunchBite,sltd,Chips,f&b - snacks,Online,Web Cart,287,4.09,1173.83
2024-05-13,SKU-1006,ZAP,CLASSIC,Energy,Beverages,Supermarket,Daily-Shop,447,2.49,1113.5
2024-11-11,SKU-1000,FizzPop,sTANDARD,Soda,liquid refreshment,Hypermarket,Giant Corp,437,5.26,2299.82
2026-05-25,sku-1012,CrunchBite,Spcy,Chips,Snack,Hypermarket,MegaMart Inc.,80,3.47,277.8
2024-03-11,SKU-1014,PotatoKang,Sour Cream,Chips,F&B - Snacks,Convenience,cORNER sTORE,185,3.16,583.68
2024-11-18,SKU-1008,Titan,mixed berry,Energy,F&B - Bev,Supermarket,FreshGrocer LLC,438,4.49,1965.5
2024-01-08,SKU-1012,CrunchBite,Spicy,Chips,F&B - Snacks,Supermarket,DAILYSHOP LOCAL,644,3.02,1941.74
2024-11-04,SKU-1011,cRUNCHbITE,hONEY bbq,Chips,Snacks,Convenience,Quick Stop,672,2.19,1472.32
2025-09-15,sku-1016,SweetTreat,oatml,Cookies,Snaeks,Online,WebCart.com,238,3.39,807.77
2025-03-10,SKU-1015,SweetTreat,CC,Cookies,F&B - SNACKS,Supermarket,fresh gr,112,4.34,485.65
2026-03-23,sku-1001,fizzpop,Dt,Soda,Beverage,Supermarket,Daily-Shop,541,3.09,1673.08
2026-06-22,SKU-1003,COLAMAX,Std,Soda,Beverages,Hypermarket,megamart supercenters,491,2.09,1025.48
2024-06-03,SKU-1013,PotatoKing,CLASSIC,Chips,bites,Online,Prime Pantry,198,5.58,1104.23
2025-02-03,skz-1008,tITAN,Bry,Energy,Beverages,Hypermarket,MegaMart Supercenters,298,4.86,1448.55
2025-11-24,SKU-1003,COLAMAX,STD,Soda,bEVERAGE,Convenience,Corner Store,354,5.97,2112.01
2026-04-13,SKU-1016,SWEETTREAT,Oatml,Cookies,PACKAGED SNACKS,Online,Prime Pntry,536,3.63,1946.93
2026-02-02,SKU-1010,CRUNCHBITE,Salt,Chips,Packaged Snacks,Hypermarket,mmART,203,5.16,1046.72
2025-06-30,SKU-1013,PotatoKing,CLASSC,Chips,Bites,Supermarket,dAILYsHOP lOCAL,303,5.43,1645.33
2025-08-25,sku-1010,CrunchBite,Salted,Chips,Snacks,Convenience,Corner Store,244,3.37,822.44
2025-12-22,SKU-1011,CrunchBite,Barbeeue,Chips,SNACK,Online,WesCart,205,3.67,752.67
2025-09-15,SKU-1006,Zap,Classic,Energy,Beverage,Online,Prime Pntry,390,4.95,1932.14
2026-06-15,SKU-1004,colamax,Zero,Soda,Beverages,Hypermarket,giant czrp,512,4.64,2375.11
2026-03-16,sku-1009,Tiean,cxTRS,Energy,F&B - Bev,Online,pRIMEpANTRY dEeIVERY,58,5.28,
2025-09-29,SKU-1009,Titan,Ctrs,Energy,beverage,Hypermarket,THE GIANT STORE,72,5.01,360.82
